Label Name;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance
003488.txt;231.33;189.02;342.31;245.53;19.79
003488.txt;343.16;188.77;461.06;254.59;18.05
003488.txt;507.88;183.39;540.54;209.01;42.53
003488.txt;0.0;181.94;152.98;262.34;16.77
003488.txt;259.57;181.53;346.06;226.54;27.55
003763.txt;0.0;183.43;322.7;366.13;8.46
006519.txt;0.0;195.94;302.4;374.0;2.47
006519.txt;121.82;191.78;473.5;374.0;7.34
006519.txt;658.96;178.75;739.12;236.24;21.0
006519.txt;774.12;187.83;1241.0;374.0;5.15
006519.txt;319.24;188.44;484.07;295.84;12.28
006519.txt;528.16;177.22;567.48;213.12;34.47
006519.txt;639.43;176.66;686.82;213.76;33.3
006519.txt;627.82;173.29;654.6;200.83;50.53
002659.txt;573.78;179.68;596.85;197.1;62.13
001747.txt;553.96;184.32;610.72;230.13;23.75
001747.txt;235.7;173.17;432.17;255.09;15.92
001747.txt;386.79;182.81;494.14;224.03;27.33
001747.txt;419.88;183.04;508.95;217.81;30.33
001747.txt;521.16;183.97;562.55;211.16;35.95
001747.txt;920.83;211.96;1241.0;374.0;3.41
001747.txt;577.62;180.26;616.82;216.03;32.74
005589.txt;801.16;204.2;1241.0;374.0;5.94
005589.txt;711.43;188.3;885.52;311.16;11.2
005589.txt;397.28;188.0;519.45;284.09;13.62
005589.txt;496.85;185.17;557.04;234.03;24.62
005589.txt;647.89;181.08;687.26;214.15;34.06
005589.txt;559.44;180.04;584.17;202.49;51.49
007216.txt;263.59;181.36;360.01;226.46;25.99
007216.txt;831.32;177.28;1169.23;369.0;6.69
007216.txt;745.89;175.61;916.44;285.67;11.55
007216.txt;705.73;175.42;793.92;242.32;17.56
007216.txt;681.36;175.74;751.01;226.8;22.98
007216.txt;659.89;176.56;698.35;208.43;34.1
004003.txt;585.62;176.58;602.27;189.77;71.48
004003.txt;484.41;177.69;516.59;200.76;51.62
002983.txt;0.0;159.58;74.89;321.32;8.84
002983.txt;153.77;183.3;316.29;267.26;17.21
002983.txt;338.69;183.15;423.76;227.17;26.59
002983.txt;410.28;174.68;469.23;216.35;33.36
002983.txt;447.99;182.08;491.16;210.93;38.42
002983.txt;467.46;176.65;512.95;207.69;43.24
003938.txt;284.44;179.15;486.25;293.3;11.06
003938.txt;406.29;160.46;541.26;257.34;15.41
003938.txt;719.98;169.87;793.95;218.15;23.87
003938.txt;513.73;165.3;581.96;220.82;24.61
003938.txt;702.76;160.38;763.97;206.98;29.98
003938.txt;544.22;164.96;590.86;208.65;29.57
007459.txt;940.93;224.15;1241.0;374.0;1.95
007459.txt;397.44;184.63;536.71;290.33;12.67
007459.txt;489.71;166.42;582.12;252.51;18.19
007459.txt;549.27;171.89;615.13;232.14;24.16
007459.txt;624.21;181.44;670.62;210.96;39.53
005785.txt;328.05;185.28;395.09;219.79;36.97
005785.txt;366.08;185.68;405.86;206.7;61.45
005361.txt;0.0;189.13;424.73;373.0;5.35
005361.txt;417.08;178.72;521.49;253.98;15.25
005361.txt;580.78;170.9;637.1;222.27;23.74
005361.txt;533.05;170.72;578.87;210.6;30.26
005361.txt;419.31;176.47;482.56;212.62;29.07
004404.txt;0.0;200.98;303.62;369.0;3.35
004404.txt;448.8;173.39;478.15;195.9;50.34
003662.txt;944.69;194.07;1241.0;374.0;2.75
003662.txt;624.3;180.39;722.7;245.09;17.46
003662.txt;557.32;175.29;642.39;211.89;32.73
003662.txt;696.51;168.91;791.63;210.4;28.92
003662.txt;771.6;166.53;853.67;202.73;31.84
003662.txt;845.69;168.0;906.22;197.91;34.71
003662.txt;886.9;159.53;958.62;194.16;37.62
000775.txt;548.72;175.43;571.6;194.11;61.69
003906.txt;404.12;182.33;482.86;229.78;25.51
000681.txt;421.83;183.09;507.27;208.2;41.27
006643.txt;587.3;175.29;613.39;201.08;48.45
006643.txt;370.66;176.55;435.86;217.9;31.45
000139.txt;594.35;177.97;621.4;204.02;48.08
004184.txt;339.49;165.49;476.14;229.98;22.11
004184.txt;376.78;170.11;498.54;218.25;26.63
004184.txt;784.83;150.27;840.89;189.51;40.26
004184.txt;412.89;172.94;514.1;208.41;31.71
004184.txt;434.24;164.98;530.09;200.84;36.87
006204.txt;105.53;192.27;325.63;296.14;12.95
006204.txt;434.67;179.64;592.29;234.94;22.11
002125.txt;563.99;171.52;616.95;222.79;24.5
002125.txt;521.13;173.23;539.87;187.8;71.87
005575.txt;717.01;166.1;753.17;198.6;40.77
005575.txt;15.96;193.57;199.18;268.41;16.59
005575.txt;375.53;176.3;521.62;247.42;17.79
005575.txt;360.58;182.66;448.99;219.93;30.1
005575.txt;503.47;180.23;538.84;204.65;47.03
001200.txt;615.44;178.17;648.31;201.62;49.7
001200.txt;434.64;184.78;495.4;220.24;34.27
001200.txt;468.52;177.34;519.85;215.28;38.97
001200.txt;661.35;175.79;692.38;204.03;42.77
001200.txt;981.27;161.64;1078.09;193.58;32.95
005923.txt;589.17;175.09;616.21;201.83;46.82
005923.txt;155.94;182.03;304.06;260.51;17.62
005923.txt;545.36;174.91;571.44;199.8;49.52
003636.txt;160.35;182.57;406.93;336.99;10.16
006641.txt;199.9;197.12;234.55;226.28;40.27
006494.txt;906.97;177.72;1178.99;327.45;9.41
006494.txt;710.08;141.7;960.09;288.9;12.07
006494.txt;522.19;178.23;725.71;257.04;16.43
006494.txt;454.46;186.1;592.17;243.01;20.0
006494.txt;184.47;195.84;273.45;242.51;22.94
006494.txt;69.83;198.74;136.82;249.1;25.0
005453.txt;0.0;202.9;105.99;374.0;5.28
005453.txt;16.7;186.99;300.55;327.14;9.81
005453.txt;806.88;183.23;1226.34;374.0;6.45
005453.txt;466.48;175.75;521.77;205.4;36.56
005453.txt;548.69;171.94;610.9;193.03;52.54
005453.txt;343.85;177.75;418.45;202.79;42.72
005453.txt;653.84;172.63;719.95;192.69;56.06
004070.txt;241.05;174.22;295.59;203.3;44.75
004070.txt;315.32;175.41;351.18;195.91;55.84
004070.txt;573.42;173.09;610.09;209.63;34.63
004040.txt;555.32;173.33;574.64;190.41;72.53
005938.txt;230.23;190.4;320.46;232.37;30.49
003472.txt;1095.3;184.71;1223.0;236.05;24.49
003472.txt;1032.22;183.85;1157.3;232.62;23.75
003472.txt;952.74;181.83;1068.68;234.37;24.23
003472.txt;602.53;172.51;636.68;202.83;36.84
006368.txt;720.61;174.23;904.04;251.48;15.76
006368.txt;938.54;187.45;1241.0;374.0;4.98
006368.txt;0.0;177.67;181.76;307.32;8.76
006368.txt;0.0;170.16;274.89;275.33;11.6
006368.txt;157.61;166.73;364.64;238.18;16.68
006368.txt;688.13;177.36;842.18;240.87;18.18
006368.txt;230.97;160.82;384.51;221.77;21.59
006368.txt;298.62;161.15;396.43;205.67;30.34
006368.txt;455.3;169.95;491.81;192.86;54.48
006020.txt;433.56;188.15;508.37;213.91;43.94
003089.txt;473.29;182.73;541.64;232.93;22.95
003089.txt;518.97;179.09;565.94;216.07;31.7
003538.txt;636.34;175.97;664.29;198.22;47.83
003538.txt;694.77;175.21;733.07;199.46;45.71
003538.txt;799.55;174.28;865.52;201.59;41.06
004749.txt;294.5;179.79;422.12;228.26;24.13
004749.txt;345.54;181.21;449.71;220.09;29.16
004749.txt;867.31;162.21;894.83;183.06;55.07
003585.txt;531.68;181.52;554.68;202.15;53.64
003585.txt;231.31;178.4;287.19;207.97;44.23
003585.txt;276.94;181.61;325.0;204.62;50.69
003585.txt;988.38;194.13;1081.47;227.29;39.07
003585.txt;317.97;181.95;357.21;202.85;55.74
003585.txt;548.46;179.73;569.1;196.37;64.08
003585.txt;564.93;178.81;617.28;230.97;24.92
003585.txt;163.51;182.38;236.92;212.39;37.82
003585.txt;1077.9;196.28;1154.69;226.85;39.86
003424.txt;343.56;183.43;461.83;222.7;28.91
003444.txt;981.16;196.99;1241.0;374.0;2.59
003444.txt;901.91;140.35;1173.4;359.22;8.16
003444.txt;340.1;181.43;417.62;225.88;26.69
003444.txt;241.65;165.86;338.64;226.92;26.62
003444.txt;469.14;170.79;510.31;203.73;33.51
003444.txt;697.77;170.4;772.74;212.2;28.61
003444.txt;582.43;163.69;616.01;192.56;45.07
003444.txt;750.31;167.48;828.6;211.84;29.21
003444.txt;75.88;185.57;199.68;232.7;26.59
003444.txt;0.0;192.99;67.81;235.48;26.38
007428.txt;0.0;190.14;71.6;232.01;28.13
007428.txt;71.4;188.96;160.43;227.24;34.13
007428.txt;145.69;190.21;219.93;218.19;39.37
007428.txt;195.49;188.23;254.45;215.15;43.84
000049.txt;595.5;177.15;657.31;227.34;21.55
000049.txt;305.23;179.59;494.97;263.68;13.75
000049.txt;410.09;176.18;514.77;228.78;21.82
000049.txt;435.96;173.6;537.84;218.33;24.83
000049.txt;473.64;171.53;556.16;203.86;32.49
000049.txt;823.97;189.33;1083.14;327.79;9.53
000049.txt;753.34;185.35;885.42;263.59;14.89
000049.txt;719.83;169.31;816.44;238.11;20.2
000049.txt;776.77;170.97;882.28;211.7;31.83
000049.txt;0.0;178.64;252.92;280.6;12.04
000049.txt;194.14;174.89;341.99;241.74;17.23
000049.txt;603.49;171.71;639.3;204.36;35.67
000049.txt;287.85;175.62;379.41;228.84;21.69
000049.txt;0.0;170.48;111.64;240.66;17.43
001026.txt;507.51;179.15;576.33;227.78;23.62
001026.txt;585.47;174.72;618.38;202.34;39.73
003107.txt;0.0;235.74;200.1;374.0;2.62
003107.txt;658.73;180.13;721.39;229.5;24.93
003107.txt;183.87;199.33;417.45;338.36;9.57
003107.txt;833.99;167.4;1053.24;231.6;17.95
003107.txt;806.87;150.72;980.98;220.85;21.01
003107.txt;420.39;183.71;481.23;227.8;29.19
003107.txt;299.71;193.48;411.01;259.31;18.29
003107.txt;758.67;165.51;886.95;211.43;27.16
003107.txt;473.2;184.86;513.94;214.17;40.63
006929.txt;602.43;177.65;629.58;203.48;45.46
006929.txt;707.05;178.69;828.56;265.52;14.51
006929.txt;871.48;179.0;1241.0;374.0;4.15
006929.txt;80.05;198.64;261.29;260.66;19.42
006929.txt;0.0;200.56;67.95;263.56;19.5
006929.txt;692.59;177.92;772.36;242.11;19.3
006929.txt;660.49;177.78;704.04;212.97;32.93
006929.txt;644.45;173.92;668.26;197.21;56.55
006929.txt;462.5;182.29;502.38;211.23;40.41
006929.txt;483.29;181.04;517.9;204.98;48.11
006544.txt;568.72;176.36;625.6;231.41;22.92
006544.txt;645.5;177.87;669.75;198.91;51.23
006544.txt;824.39;171.67;860.31;189.69;59.33
006544.txt;846.45;165.83;885.73;191.07;53.68
004246.txt;1091.32;226.15;1241.0;374.0;2.17
004246.txt;856.83;195.33;1241.0;374.0;6.9
004246.txt;732.37;173.81;902.08;288.07;12.1
004246.txt;469.81;166.09;543.3;238.38;20.82
004246.txt;248.5;194.89;454.42;339.1;9.37
004246.txt;0.0;217.06;267.38;374.0;2.96
004246.txt;677.53;180.08;741.16;224.13;24.83
004246.txt;703.62;180.56;786.89;240.95;19.91
004246.txt;546.32;175.67;576.18;202.82;42.58
005517.txt;384.78;179.3;453.68;212.15;34.22
005517.txt;705.56;174.86;734.96;200.36;43.03
005517.txt;885.76;166.17;931.63;182.99;71.28
002087.txt;630.46;158.91;715.89;220.41;23.37
002087.txt;399.78;178.78;460.79;228.23;23.46
002087.txt;438.93;182.05;482.03;213.09;31.83
002143.txt;304.14;193.22;433.06;291.01;13.45
002143.txt;535.72;177.93;561.93;198.91;58.78
003180.txt;706.83;176.97;929.92;251.82;15.25
003180.txt;648.67;177.35;728.71;207.29;37.38
006165.txt;401.27;177.93;460.44;198.97;57.78
006165.txt;523.83;172.18;568.55;192.57;65.4
006165.txt;476.5;176.19;522.62;193.45;69.46
003529.txt;0.0;178.95;143.67;374.0;5.9
003529.txt;0.0;166.64;275.58;329.7;8.53
003529.txt;47.76;180.46;302.82;291.46;11.26
003529.txt;212.27;174.36;422.35;249.04;16.2
003529.txt;317.02;164.54;466.82;233.35;21.03
003529.txt;683.5;182.8;776.34;250.03;17.71
003529.txt;817.84;191.98;1241.0;374.0;5.59
003529.txt;656.36;173.83;709.98;219.15;28.54
003529.txt;388.19;177.31;505.09;219.77;28.74
004143.txt;640.58;182.05;727.45;212.03;36.93
001570.txt;975.65;170.06;1223.0;337.28;6.45
001570.txt;713.78;168.52;850.33;211.11;25.09
004664.txt;79.3;164.93;284.69;283.8;15.4
004664.txt;303.41;183.63;402.67;242.22;23.8
004664.txt;408.08;184.23;469.96;219.07;33.19
004664.txt;456.79;177.15;502.98;211.25;40.34
006274.txt;522.59;177.43;571.62;213.82;30.98
006274.txt;566.44;175.58;593.41;198.96;46.64
005533.txt;392.05;184.57;473.51;216.53;34.27
005533.txt;420.72;179.58;489.89;209.8;39.68
006404.txt;0.0;186.85;366.97;374.0;2.85
006404.txt;1163.29;196.94;1241.0;374.0;0.85
006404.txt;754.68;194.61;1143.81;374.0;6.13
006404.txt;239.24;193.42;474.01;374.0;8.02
006404.txt;388.04;191.53;517.23;287.36;13.05
006404.txt;696.89;184.23;839.72;287.1;12.78
006404.txt;663.3;184.86;751.53;253.74;17.85
006404.txt;511.31;184.7;563.41;227.93;28.42
006404.txt;541.33;174.98;585.34;218.53;33.94
006404.txt;562.72;176.97;601.63;212.1;39.95
003708.txt;0.0;211.33;232.7;374.0;6.3
003708.txt;665.32;187.08;744.9;241.72;20.96
003708.txt;920.92;166.22;1089.74;235.15;20.0
003708.txt;652.36;182.97;708.36;227.68;26.73
003708.txt;467.39;184.45;514.41;218.43;36.27
003708.txt;824.52;176.24;961.81;220.51;26.24
003708.txt;876.23;176.57;1022.73;229.3;23.12
003708.txt;636.82;176.77;661.24;201.13;55.59
003708.txt;853.17;210.05;1241.0;374.0;5.52
004333.txt;0.0;264.87;195.06;374.0;2.52
004333.txt;904.96;195.81;1241.0;374.0;2.69
004333.txt;960.52;170.43;1241.0;273.23;11.56
004333.txt;373.83;181.76;491.63;259.88;15.63
004333.txt;704.86;179.89;812.14;257.85;15.28
004333.txt;674.2;177.3;761.27;236.02;20.11
006422.txt;547.16;172.38;584.71;200.57;38.61
006422.txt;960.64;180.9;1068.87;229.08;23.97
006422.txt;1033.95;183.19;1154.85;229.32;23.86
006422.txt;1097.34;183.53;1223.0;230.25;24.49
006422.txt;601.51;171.69;637.58;199.9;37.7
007441.txt;803.0;159.47;1168.48;374.0;6.9
003460.txt;562.68;181.35;602.34;215.48;32.6
003460.txt;862.1;174.11;1241.0;324.36;8.23
003460.txt;1237.18;163.8;1241.0;358.38;3.1
003460.txt;493.94;177.41;532.84;204.21;40.78
004557.txt;595.14;174.17;627.28;205.12;40.71
004557.txt;358.03;185.4;405.41;212.27;43.11
006529.txt;138.1;190.85;214.83;229.19;31.36
001447.txt;564.92;175.59;617.11;226.11;24.84
001447.txt;516.25;177.72;540.71;198.35;60.29
001447.txt;883.68;167.47;938.32;190.84;44.57
005861.txt;669.14;178.35;716.92;216.02;29.05
005861.txt;811.69;195.62;1145.23;374.0;7.14
005861.txt;775.99;177.79;843.01;219.18;26.88
005861.txt;896.25;181.82;1092.58;265.02;14.71
005638.txt;226.97;188.24;284.86;219.31;38.2
004661.txt;97.68;178.92;188.95;211.65;33.68
004661.txt;0.0;154.67;97.87;209.57;35.12
004661.txt;162.42;173.6;235.51;205.82;38.89
004661.txt;365.72;173.76;393.24;190.28;70.27
004661.txt;185.75;167.01;240.41;195.04;51.82
004661.txt;575.32;171.57;626.61;222.67;25.39
005368.txt;1069.75;171.63;1241.0;374.0;1.13
005368.txt;700.5;174.64;787.12;236.15;18.06
006142.txt;525.53;180.74;574.38;224.33;25.96
003044.txt;49.25;199.0;160.92;242.31;27.86
003044.txt;0.0;197.45;96.07;243.26;27.66
007255.txt;803.79;148.32;885.64;176.03;40.86
007255.txt;546.73;164.24;572.49;184.47;55.04
000994.txt;107.18;182.53;202.23;222.36;31.06
000994.txt;184.58;183.63;266.34;214.37;36.49
000994.txt;263.65;181.86;324.64;207.6;44.07
000994.txt;310.71;179.87;353.94;202.42;49.59
000994.txt;343.58;179.95;382.96;199.47;54.88
000994.txt;395.53;178.45;425.07;196.36;65.67
007290.txt;731.23;160.97;763.95;194.27;43.09
000264.txt;568.86;181.02;626.19;227.73;23.09
000264.txt;0.0;198.33;400.94;374.0;4.52
000264.txt;269.26;192.99;478.9;331.41;9.34
000264.txt;133.71;193.8;327.83;299.58;11.28
000264.txt;217.74;186.79;377.32;265.99;14.72
000264.txt;341.28;182.24;455.26;232.72;22.04
000264.txt;371.8;177.0;477.29;225.87;24.91
000264.txt;421.83;180.51;497.71;213.06;32.86
000264.txt;522.62;180.83;566.78;212.11;32.28
000264.txt;457.86;175.01;529.62;202.59;43.05
000264.txt;818.02;184.92;1241.0;374.0;5.53
000264.txt;653.87;179.35;715.48;225.48;23.64
000264.txt;71.39;185.16;205.32;232.0;23.52
000264.txt;584.95;176.28;621.09;209.27;35.35
000264.txt;290.86;177.87;347.79;206.42;38.61
001462.txt;563.67;182.53;604.0;217.39;32.09
001462.txt;906.8;175.39;1241.0;355.86;6.87
001462.txt;492.23;177.96;532.64;205.7;39.45
002569.txt;263.27;168.12;364.99;205.93;30.13
002569.txt;639.86;156.95;684.0;191.9;47.93
002569.txt;671.2;163.51;718.02;190.14;49.59
002569.txt;709.79;164.43;766.91;187.97;50.0
002569.txt;880.79;162.96;928.02;184.87;52.48
002569.txt;920.81;161.29;973.85;184.95;53.44
002491.txt;456.92;185.19;534.95;239.96;22.79
002491.txt;538.36;181.11;569.89;204.79;46.44
000410.txt;26.23;180.3;136.97;217.74;29.7
000410.txt;0.0;152.31;43.87;209.57;31.32
000410.txt;112.7;173.81;198.46;209.97;34.86
000410.txt;353.9;172.47;383.79;189.98;66.37
000410.txt;375.82;169.95;404.59;186.92;74.54
000410.txt;153.64;166.53;214.83;196.85;48.04
000410.txt;576.45;170.63;628.85;222.83;24.9
003036.txt;581.26;177.64;642.51;236.86;21.4
000148.txt;782.12;174.04;860.47;203.67;41.96
001079.txt;641.66;178.79;689.8;216.72;33.26
003170.txt;0.0;187.15;142.11;348.66;7.55
003170.txt;0.0;165.18;273.51;298.17;10.62
003170.txt;585.99;174.56;659.1;229.02;24.25
003170.txt;532.35;176.7;557.46;194.02;60.93
002329.txt;561.87;176.27;594.47;199.25;46.77
000112.txt;1073.46;148.45;1241.0;275.34;13.61
000112.txt;0.0;191.06;78.97;374.0;4.98
000112.txt;0.0;183.47;199.83;341.81;7.73
000112.txt;0.0;159.99;335.24;300.09;10.03
000112.txt;233.91;166.08;440.99;248.04;16.23
000112.txt;274.55;177.54;461.58;237.25;18.32
000112.txt;95.14;175.56;371.18;266.66;13.08
000112.txt;451.55;174.37;549.93;205.09;34.33
000112.txt;998.35;161.75;1152.66;225.39;21.52
000112.txt;668.46;174.8;774.0;212.31;30.11
001620.txt;167.99;194.29;382.94;264.35;17.81
001620.txt;477.17;184.55;528.22;205.12;52.74
005143.txt;561.13;185.16;614.48;228.23;23.53
005143.txt;504.77;182.77;548.51;214.87;33.31
005143.txt;175.04;181.92;272.98;230.69;26.44
005143.txt;326.53;183.76;367.75;208.72;43.56
002013.txt;600.06;176.27;629.39;205.25;43.31
001305.txt;597.86;178.75;629.3;209.02;41.6
001305.txt;173.92;195.4;276.84;244.43;25.13
001305.txt;384.55;186.57;427.5;212.48;46.26
001305.txt;334.77;190.41;378.13;214.41;46.76
004131.txt;586.26;179.76;612.34;205.55;48.48
004131.txt;421.74;182.07;466.98;213.85;40.52
003698.txt;570.1;176.79;620.37;225.45;25.73
003698.txt;134.25;193.93;408.95;350.32;9.21
001813.txt;83.9;183.74;208.15;227.49;29.22
001813.txt;303.05;174.9;383.32;209.05;39.72
001813.txt;250.74;181.18;330.18;208.48;45.09
001813.txt;448.52;172.59;522.66;197.37;50.96
001813.txt;906.23;168.89;968.6;190.35;52.29
005198.txt;0.0;138.37;214.88;342.85;8.23
005198.txt;971.54;184.31;1241.0;374.0;6.8
005198.txt;840.08;188.45;1223.42;312.55;9.72
005198.txt;819.99;165.79;1097.4;282.27;12.09
005198.txt;240.82;183.32;428.84;243.56;19.38
005198.txt;305.09;182.02;456.72;234.15;22.01
005198.txt;631.47;180.57;692.25;225.12;25.25
005198.txt;423.53;177.39;503.56;208.73;36.5
005198.txt;616.86;177.51;648.78;204.52;40.32
000797.txt;297.89;190.29;424.13;288.47;16.11
001535.txt;289.63;151.53;506.14;334.43;9.49
001535.txt;743.28;198.05;900.19;293.42;13.42
001535.txt;847.83;203.28;1241.0;374.0;7.47
001535.txt;533.13;179.48;575.35;217.36;31.08
001535.txt;427.27;180.44;534.34;264.03;15.01
001535.txt;727.06;189.09;818.45;256.1;18.47
001535.txt;698.66;186.56;762.96;232.91;25.22
001535.txt;681.59;183.51;734.08;222.39;29.8
001535.txt;671.88;184.19;713.75;214.91;35.82
004492.txt;948.83;193.71;1241.0;374.0;1.98
004492.txt;800.31;183.13;1040.61;349.22;8.23
004492.txt;794.22;149.53;922.35;259.68;13.85
004492.txt;421.54;175.45;478.47;210.68;32.95
004492.txt;347.29;162.64;415.47;210.94;33.03
004492.txt;712.88;167.4;773.08;201.83;34.22
004492.txt;757.35;163.38;820.2;200.12;34.78
004492.txt;217.16;175.55;302.04;211.81;33.18
004492.txt;124.58;179.27;200.86;211.74;33.23
005514.txt;271.87;177.42;457.91;316.84;9.9
005514.txt;699.32;183.22;806.74;257.35;16.03
005514.txt;460.27;176.55;527.49;222.43;22.69
005514.txt;508.17;169.09;551.67;207.35;30.72
005514.txt;652.87;174.28;702.48;211.89;31.41
002589.txt;9.54;198.4;289.73;275.98;14.12
002760.txt;572.19;178.4;612.29;217.03;32.93
002760.txt;217.96;196.04;314.32;241.45;27.3
002760.txt;368.2;188.42;415.65;215.31;44.3
003799.txt;757.67;158.06;899.9;207.74;22.11
003799.txt;0.0;172.17;312.09;369.75;7.06
003799.txt;381.94;161.44;489.03;228.39;17.32
003799.txt;429.99;148.86;514.84;213.35;21.83
003799.txt;483.18;158.69;531.0;195.31;30.4
006934.txt;691.81;178.91;794.77;256.15;17.18
000866.txt;0.0;201.16;238.74;324.45;10.43
000866.txt;454.04;185.2;514.05;209.23;45.33
005736.txt;451.56;184.51;522.95;237.03;21.46
005736.txt;544.1;173.86;575.38;198.48;45.5
006095.txt;821.52;185.71;933.52;260.51;17.37
006095.txt;105.98;160.69;407.48;307.07;8.91
003405.txt;0.0;208.06;107.67;331.42;10.79
003405.txt;153.0;210.97;192.47;245.61;34.23
003405.txt;63.57;212.27;168.55;290.4;16.85
000618.txt;567.48;172.59;677.4;278.47;12.98
004255.txt;581.8;177.88;598.59;190.82;72.84
004255.txt;140.47;188.96;318.56;272.67;15.59
004255.txt;428.08;180.38;477.0;210.75;37.69
004569.txt;0.0;200.35;303.12;369.0;3.35
004569.txt;743.93;163.27;889.27;211.88;22.5
000919.txt;401.92;183.3;487.83;248.77;18.05
000919.txt;29.73;177.95;141.82;224.67;28.72
000919.txt;139.96;181.61;221.05;215.05;35.48
000919.txt;218.49;182.24;280.97;211.27;40.74
000919.txt;519.67;179.11;555.7;205.92;40.69
000919.txt;556.67;177.34;573.06;192.72;76.94
000919.txt;578.73;176.32;627.5;224.9;26.59
000919.txt;0.0;181.28;22.58;225.72;22.56
000346.txt;925.17;184.37;1241.0;374.0;2.79
000346.txt;0.0;166.63;163.63;358.89;6.93
000346.txt;0.0;179.79;350.52;306.88;9.62
000346.txt;98.12;181.89;340.85;276.69;12.04
000346.txt;276.07;174.38;418.72;237.11;19.14
000346.txt;311.39;179.05;446.33;230.94;21.19
000346.txt;725.19;176.13;817.42;215.67;28.07
000346.txt;625.58;176.88;663.91;203.47;40.32
000453.txt;0.0;201.41;303.97;369.0;3.35
000453.txt;902.39;157.2;1063.73;205.46;23.77
000453.txt;437.83;172.24;471.58;199.6;39.6
000453.txt;247.46;175.43;324.61;214.58;32.11
006175.txt;165.88;193.68;341.36;285.06;14.12
006175.txt;622.39;174.76;658.58;196.42;53.87
006175.txt;500.79;179.33;540.0;204.04;47.72
006175.txt;520.59;173.93;556.76;201.86;52.29
006175.txt;664.99;173.42;688.39;194.81;55.86
001143.txt;587.22;168.91;614.01;195.39;47.23
001143.txt;0.0;195.0;208.23;300.74;12.58
001143.txt;383.23;178.99;439.92;212.17;33.8
001143.txt;459.53;173.31;486.48;195.66;56.7
001602.txt;821.22;175.4;931.95;245.61;17.63
001602.txt;730.96;173.53;809.45;240.79;19.51
001602.txt;222.59;191.27;285.73;229.58;29.19
001602.txt;405.3;176.51;499.12;216.35;32.96
001602.txt;0.0;192.0;42.94;225.61;36.94
001602.txt;170.56;184.55;198.16;208.05;57.75
001602.txt;335.81;195.87;464.76;264.87;16.86
004848.txt;160.81;192.5;440.68;358.23;8.76
004848.txt;502.66;181.67;535.49;212.24;39.22
002719.txt;145.54;190.51;439.18;369.06;7.58
002719.txt;481.03;171.42;575.21;257.15;15.13
002719.txt;599.59;170.97;643.75;215.25;25.32
002719.txt;52.49;186.35;310.51;294.66;12.21
002719.txt;570.9;171.45;612.22;205.85;33.7
003915.txt;465.32;177.08;543.74;204.9;40.26
003915.txt;657.37;174.27;697.74;208.52;37.08
003915.txt;547.48;180.75;586.89;211.97;33.41
003915.txt;364.25;177.16;498.94;223.64;24.66
003915.txt;308.6;176.87;473.98;239.71;18.42
