Type;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance;Label Name;Average Depth;Depth Variance;Depth Median;Depth Mode;Depth Range;Depth Percentile
Car;663.5;164.74;867.12;248.11;15.75;006179.txt;131.0529149159664;8603.772979073294;149.0;255.0;255.0;203.75
Car;160.24;194.25;353.62;305.11;11.99;006179.txt;114.81727582504784;9495.67668982949;130.5;255.0;255.0;176.0
Car;641.45;175.99;683.32;212.32;33.1;006179.txt;152.13899613899613;6469.789882132546;157.0;255.0;255.0;153.25
Car;626.56;173.73;664.73;208.73;38.08;006179.txt;161.20093984962406;5647.632743477585;173.0;255.0;226.0;155.5
Car;546.01;173.92;563.5;192.4;75.18;006179.txt;169.80804953560371;7034.633433656989;189.0;255.0;250.0;155.5
Car;695.09;160.3;737.43;181.4;57.02;002123.txt;184.13803854875283;7284.459119962233;240.5;255.0;219.0;128.25
Car;558.5;187.83;715.6;331.09;8.93;002123.txt;117.37715631634819;9391.904075211409;144.0;255.0;255.0;217.75
Car;570.99;177.6;656.43;250.65;15.93;002123.txt;124.15661834979292;9152.366877191394;146.0;255.0;255.0;214.5
Car;0.0;210.81;221.73;374.0;7.41;002517.txt;108.67810534157378;9837.038414233908;113.0;255.0;255.0;176.75
Car;333.9;195.09;484.8;302.49;12.52;002517.txt;119.64632976418889;9138.20726557251;150.0;255.0;255.0;146.0
Car;134.54;201.49;346.51;318.53;11.64;002517.txt;115.7774149330753;9368.17628639919;135.5;255.0;255.0;166.5
Car;1218.4;160.6;1241.0;273.43;10.58;002517.txt;119.88120430934976;9089.144698665066;112.5;255.0;253.0;154.75
Car;488.4;188.99;543.97;237.17;26.41;002517.txt;134.90788497217068;8356.376579756712;158.0;255.0;255.0;166.5
Car;532.89;185.79;563.25;213.35;42.8;002517.txt;163.22667050691246;6027.815267946734;165.0;255.0;250.0;155.5
Car;637.14;183.82;736.03;222.93;31.81;002517.txt;144.16614866614867;7610.110182758526;157.0;255.0;255.0;156.5
Car;615.43;180.68;682.31;208.62;45.55;002517.txt;157.34608208955223;6901.800669617995;163.0;255.0;254.0;155.5
Car;239.33;187.16;398.16;303.04;13.84;006827.txt;123.8254716981132;8961.572229093266;154.0;255.0;255.0;195.5
Car;723.04;155.74;1119.73;312.6;8.86;005061.txt;119.44833285080101;9162.597480090712;142.0;255.0;255.0;197.0
Car;662.56;175.65;717.88;222.09;26.24;005061.txt;148.17166344294003;6879.010086788085;157.0;255.0;241.0;142.0
Car;645.67;174.53;694.03;217.83;31.16;005061.txt;151.10536307546275;6483.194878688774;157.0;255.0;241.0;155.5
Car;550.3;169.01;569.78;189.37;68.41;005061.txt;189.9828947368421;7971.31681267313;238.0;255.0;219.0;149.75
Car;500.94;163.9;549.58;197.68;36.25;001347.txt;162.1704681872749;5524.437327151749;187.0;255.0;216.0;155.5
Car;423.52;169.28;461.2;196.17;39.12;001347.txt;165.70492202729045;5226.031106377935;203.0;255.0;219.0;155.5
Car;399.58;164.95;427.68;184.55;53.89;001347.txt;174.753125;5745.345749162946;193.0;255.0;210.0;155.5
Car;737.29;179.57;791.89;225.64;27.19;005635.txt;150.21467391304347;7076.765006093346;158.0;255.0;248.0;155.5
Car;57.47;211.17;140.91;253.16;28.82;005635.txt;142.46177567412508;7551.954075332351;153.0;255.0;255.0;183.25
Car;141.73;200.37;195.88;237.95;36.41;005635.txt;126.08158158158159;8819.338940041142;153.0;255.0;255.0;156.25
Car;798.0;180.12;827.44;200.15;52.15;005635.txt;182.6353448275862;6989.817026605232;239.0;255.0;219.0;121.75
Car;869.55;175.56;892.84;189.99;72.48;005635.txt;182.10093167701862;7125.537949442537;228.0;255.0;222.0;155.5
Car;0.0;222.42;211.82;374.0;1.74;003206.txt;108.37475056123722;9923.060126372051;106.5;255.0;253.0;174.5
Car;817.89;165.03;1241.0;374.0;5.95;003206.txt;111.51443305949265;9691.281682090332;137.0;255.0;255.0;173.75
Car;0.0;217.05;154.29;374.0;5.88;003206.txt;107.25998841922409;10025.885896798609;106.5;255.0;253.0;174.5
Car;671.62;165.92;902.23;259.92;14.04;003206.txt;126.43706825089804;8794.705305506344;147.0;255.0;255.0;203.25
Car;85.66;195.98;324.25;326.81;10.47;003206.txt;113.82470695327223;9497.688035323274;116.0;255.0;255.0;177.5
Car;644.78;177.74;689.46;216.21;31.35;003206.txt;149.12621082621084;6702.532503875781;157.0;255.0;255.0;151.0
Car;630.12;174.14;670.42;210.93;36.32;003206.txt;157.45399305555554;6024.45864724995;162.0;255.0;228.0;155.5
Car;545.82;174.74;563.79;193.65;73.5;003206.txt;172.09868421052633;6962.334559672207;199.0;255.0;254.0;155.5
Car;0.0;199.95;406.82;374.0;5.35;004837.txt;111.00164672765658;9708.391904395958;124.0;255.0;255.0;179.0
Car;908.17;145.13;1241.0;374.0;3.56;004837.txt;108.9440280892246;9957.08606879226;134.0;255.0;255.0;177.75
Car;747.12;165.04;1151.78;298.35;9.43;004837.txt;115.18357775627187;9517.72150094938;134.0;255.0;255.0;219.75
Car;0.0;203.97;275.46;374.0;8.83;004837.txt;109.9379744816587;9784.82498324443;120.0;255.0;255.0;178.25
Car;656.96;163.7;838.47;238.53;17.49;004837.txt;135.00714285714287;8393.134491104134;154.0;255.0;255.0;193.5
Car;638.43;174.67;677.86;209.11;34.81;004837.txt;153.4456043956044;6308.710777381959;158.0;255.0;255.0;155.5
Car;624.21;173.51;660.46;206.88;39.85;004837.txt;163.14835858585857;5520.592678282191;173.0;255.0;234.0;155.5
Car;546.2;173.13;563.23;191.2;76.86;004837.txt;158.42075163398692;6442.299275252041;158.0;255.0;248.0;155.5
Car;0.0;162.91;291.69;363.0;8.67;000788.txt;112.86435947410713;9567.731387939648;138.0;255.0;255.0;230.25
Car;398.82;185.46;515.42;275.59;14.89;003792.txt;120.09522792022793;9149.047650541595;145.0;255.0;255.0;197.0
Car;486.39;185.32;547.56;237.1;23.61;003792.txt;135.71043505674652;8244.058491361799;157.0;255.0;255.0;158.0
Car;0.0;200.14;228.11;374.0;7.12;003792.txt;109.08335223835451;9806.218507385203;112.0;255.0;255.0;176.75
Car;669.58;178.09;830.98;240.76;20.05;003792.txt;134.15282508515327;8339.833887530815;154.0;255.0;255.0;187.25
Car;657.66;181.73;789.38;227.62;26.0;003792.txt;135.8743824110672;8211.335875359691;157.0;255.0;255.0;155.0
Car;632.99;176.61;723.86;214.39;33.84;003792.txt;148.24804800462695;7198.458787398505;159.0;255.0;255.0;157.5
Car;715.16;171.51;869.43;285.9;11.62;002822.txt;118.45433185235817;9217.364740576591;149.0;255.0;255.0;151.0
Car;674.35;162.67;771.38;247.91;16.76;002822.txt;126.13417222559127;8854.28039077931;150.0;255.0;255.0;201.5
Car;658.57;162.81;730.68;229.21;22.25;002822.txt;133.71325663349918;8609.036818457354;155.0;255.0;255.0;184.5
Car;652.87;169.78;702.75;215.38;27.65;002822.txt;137.13010869565218;8525.932528249055;161.0;255.0;255.0;175.5
Car;530.15;167.38;555.92;193.48;53.79;002822.txt;177.82961538461538;6099.589046005916;235.0;255.0;219.0;145.25
Car;457.69;176.01;506.61;213.16;31.21;002822.txt;147.20587424158853;7096.803865107186;157.0;255.0;255.0;148.0
Car;0.0;199.0;305.18;374.0;8.43;002822.txt;108.76981264637003;9835.121547740071;118.5;255.0;255.0;178.25
Car;236.4;187.06;402.65;285.85;13.45;002822.txt;116.12278706663388;9399.27112938495;136.5;255.0;255.0;168.0
Car;405.17;174.93;480.71;229.07;24.11;002822.txt;133.9781818181818;8318.877948209365;157.0;255.0;255.0;155.75
Car;842.23;151.4;1241.0;374.0;3.84;006728.txt;108.14486889870416;10007.29124537685;134.0;255.0;255.0;178.75
Car;36.81;189.3;303.25;332.72;9.5;006728.txt;111.56486865194731;9620.55154622892;111.0;255.0;254.0;168.75
Car;675.08;179.57;746.34;237.74;21.28;006728.txt;137.59513113161728;8182.482693632635;157.0;255.0;255.0;142.5
Car;654.19;172.82;714.46;224.65;26.35;006728.txt;145.00384615384615;7750.157196745562;158.0;255.0;255.0;155.5
Car;546.82;172.58;568.02;194.54;63.54;006728.txt;185.17303719008265;7538.156525072997;236.5;255.0;219.0;110.0
Car;856.37;148.75;1241.0;374.0;3.94;006082.txt;108.11302149178255;9963.371078573151;132.0;255.0;255.0;179.0
Car;739.18;147.03;989.81;335.88;9.25;006082.txt;117.54386170212766;9307.53655487449;139.0;255.0;255.0;192.75
Car;712.56;173.27;826.25;264.27;14.77;006082.txt;123.59164738770002;8969.53319512687;151.0;255.0;255.0;202.5
Car;520.64;174.03;555.73;208.44;41.26;006082.txt;168.79894957983194;5617.415671165525;206.0;255.0;219.0;155.5
Car;365.86;186.18;464.71;252.62;18.58;006082.txt;136.11849556167738;8257.854148272323;157.0;255.0;255.0;141.0
Car;0.0;197.56;241.6;374.0;6.06;006082.txt;113.18430738214127;9533.598623329388;120.0;255.0;255.0;178.25
Car;163.92;184.25;381.75;312.0;11.39;006082.txt;121.59611525229357;9057.469743366304;147.0;255.0;255.0;155.5
Car;344.72;186.22;446.92;268.76;18.6;006700.txt;132.2048362027738;8510.83265355997;157.0;255.0;255.0;166.5
Car;496.42;173.98;543.34;208.53;35.63;000289.txt;159.24711246200607;5667.6599080754995;180.0;255.0;217.0;155.5
Car;444.52;177.89;483.59;200.12;47.09;000289.txt;171.75557413600893;5569.985127791882;191.0;255.0;219.0;155.5
Car;348.35;175.96;385.28;192.31;64.17;000289.txt;176.0226550079491;6532.433906464446;192.0;255.0;251.0;155.5
Car;731.21;170.1;920.86;306.41;10.02;006431.txt;115.47031590413944;9388.064108739296;141.5;255.0;255.0;158.5
Car;683.52;160.94;795.45;256.9;15.11;006431.txt;123.85377139136905;8960.854756516936;147.0;255.0;255.0;204.25
Car;664.2;161.25;743.62;233.46;20.63;006431.txt;131.76538326300985;8637.085953580256;156.0;255.0;255.0;185.5
Car;658.55;170.0;712.24;218.66;26.03;006431.txt;134.37779706790124;8558.610066443389;159.0;255.0;255.0;182.5
Car;529.89;166.45;556.53;193.38;52.19;006431.txt;177.40226337448559;6086.848815178919;231.0;255.0;219.0;149.75
Car;451.22;176.71;504.36;216.0;29.61;006431.txt;146.7498820754717;7173.748408004963;157.0;255.0;255.0;145.75
Car;0.0;202.7;258.27;374.0;6.9;006431.txt;106.11161438615468;10059.699526184095;111.5;255.0;254.0;176.0
Car;179.39;189.72;380.43;305.19;11.86;006431.txt;114.57854048721907;9499.557221338688;129.0;255.0;255.0;179.0
Car;316.65;182.67;440.85;260.31;17.02;006431.txt;123.29427729528535;8970.900192643536;152.0;255.0;255.0;142.75
Car;391.19;175.46;475.29;233.88;22.47;006431.txt;132.6549671592775;8443.277606690217;155.0;255.0;255.0;161.25
Car;538.94;161.32;584.43;194.83;36.54;000967.txt;163.54611330698287;5666.940231929191;188.0;255.0;219.0;155.5
Car;467.32;165.77;503.44;194.36;36.91;000967.txt;164.64655172413794;5439.601127956135;195.0;255.0;219.0;155.5
Car;456.59;165.36;484.33;186.56;50.11;000967.txt;170.4608843537415;5649.120068605674;195.0;255.0;219.0;155.5
Car;30.72;203.27;301.0;346.08;9.81;004906.txt;113.51485046318994;9489.256153163844;125.0;255.0;255.0;165.25
Car;382.63;190.51;501.47;276.27;14.94;004906.txt;124.21680183701388;8887.007301243317;156.0;255.0;255.0;141.75
Car;229.15;195.68;385.85;287.0;14.15;004906.txt;120.70744495540691;9098.863112075425;148.0;255.0;255.0;152.5
Car;1105.84;149.47;1241.0;250.71;13.1;004906.txt;123.79116919044846;8963.437170123967;125.0;255.0;255.0;157.0
Car;500.25;182.65;547.96;223.8;29.97;004906.txt;139.77101712506487;8214.358438664469;159.0;255.0;255.0;154.5
Car;555.13;181.97;572.29;197.85;72.04;004906.txt;184.02941176470588;7344.999134948096;231.5;255.0;219.0;112.0
Car;633.87;178.58;725.54;214.68;34.21;004906.txt;146.61428140096618;7187.646963915983;157.0;255.0;255.0;155.0
Car;612.65;178.33;676.07;204.82;47.97;004906.txt;156.4903846153846;6499.163970044379;158.0;255.0;252.0;155.5
Car;0.0;217.44;252.86;374.0;2.52;003929.txt;107.46140430694571;9974.78481863251;102.5;255.0;253.0;172.25
Car;423.0;185.1;525.69;266.67;16.23;003929.txt;124.5230271120794;8926.99553607988;150.0;255.0;255.0;196.5
Car;498.11;185.06;554.26;233.07;25.3;003929.txt;141.6020275297619;7658.867194549837;157.0;255.0;255.0;157.5
Car;0.0;197.49;280.33;367.16;8.44;003929.txt;109.8122531512605;9827.624619818269;120.0;255.0;255.0;178.25
Car;671.18;179.47;822.15;238.06;21.39;003929.txt;138.18489729487035;8040.484193279943;155.0;255.0;255.0;176.75
Car;658.45;182.45;783.34;226.01;27.36;003929.txt;139.70204545454544;7936.393450361572;157.0;255.0;255.0;149.5
Car;634.23;177.73;721.48;213.99;35.22;003929.txt;151.9552203065134;6915.816082263086;162.0;255.0;255.0;155.5
Car;701.99;169.32;745.32;207.25;32.5;006773.txt;157.81608851674642;5723.612408623743;169.0;255.0;224.0;155.5
Car;678.22;176.4;702.04;196.46;51.88;006773.txt;181.02916666666667;6810.464774305556;214.5;255.0;219.0;154.25
Car;659.29;177.07;682.35;191.09;75.05;006773.txt;189.05201863354037;7970.74962325431;239.0;255.0;219.0;110.0
Car;0.0;154.21;59.96;323.53;6.37;005189.txt;111.99709156554006;9616.667025940766;117.5;255.0;255.0;172.5
Car;677.72;150.24;805.61;204.45;21.94;005189.txt;139.7542679398148;8204.609248277746;152.0;255.0;255.0;182.25
Car;760.29;156.48;1057.5;262.81;11.2;005189.txt;120.97452512546852;9142.476846107322;150.0;255.0;255.0;203.75
Car;0.0;142.04;287.64;250.93;12.28;005189.txt;121.27184152793909;9103.752353958107;140.0;255.0;255.0;224.5
Car;99.75;151.81;340.61;227.81;14.79;005189.txt;122.55192181699061;8982.238786981437;155.0;255.0;255.0;186.5
Car;178.76;145.43;380.04;212.73;17.74;005189.txt;130.15897000147777;8718.765921090722;155.0;255.0;255.0;192.5
Car;274.72;149.02;419.68;200.53;22.66;005189.txt;134.94956051386072;8353.02646194343;157.0;255.0;255.0;179.5
Car;660.88;154.14;773.68;200.34;24.38;005189.txt;138.9106868026164;8144.696669170472;155.0;255.0;255.0;155.5
Car;461.71;146.68;495.42;168.18;60.38;005189.txt;185.8519385026738;7594.525871910658;241.5;255.0;219.0;113.25
Car;633.36;170.95;677.8;207.23;33.96;002581.txt;159.25460687960688;5770.465273616955;178.0;255.0;218.0;155.5
Car;596.38;179.69;622.96;200.06;51.25;002581.txt;177.1346153846154;5930.24378346013;218.0;255.0;217.0;141.0
Car;550.24;179.65;579.09;194.08;73.01;002581.txt;178.1293103448276;6265.717186880697;219.0;255.0;219.0;155.5
Car;0.0;186.35;169.17;332.59;8.4;002168.txt;110.3535401637351;9743.049656754753;134.0;255.0;255.0;179.0
Car;664.39;179.68;779.91;229.25;24.12;002168.txt;136.0668695652174;8298.847267591682;154.0;255.0;255.0;177.5
Car;729.15;181.04;971.85;269.47;13.38;002168.txt;124.05918951915852;8896.051976503153;153.0;255.0;255.0;180.5
Car;77.95;166.0;318.79;259.38;14.28;002168.txt;125.83931200642485;8952.661927550578;143.0;255.0;255.0;218.5
Car;155.68;184.56;362.79;251.57;16.84;002168.txt;123.40284086812315;8933.985530901276;152.0;255.0;255.0;185.25
Car;214.96;177.57;394.01;238.05;19.69;002168.txt;130.80860655737706;8668.521929570159;156.0;255.0;255.0;187.5
Car;296.23;176.86;427.73;224.43;24.72;002168.txt;138.01407442748092;8138.871223666216;158.0;255.0;255.0;175.5
Car;650.61;180.34;753.69;223.14;26.55;002168.txt;139.17633777376383;8054.760618694669;156.0;255.0;255.0;160.0
Car;460.01;175.88;493.38;195.74;62.68;002168.txt;188.75378787878788;7935.996197773186;241.5;255.0;222.0;105.75
Car;238.24;197.78;464.58;351.83;9.42;000965.txt;115.91852947937019;9373.905312330155;145.0;255.0;255.0;159.25
Car;0.0;204.71;282.99;374.0;8.56;000965.txt;112.8319826866917;9543.500092043092;117.5;255.0;255.0;178.25
Car;485.29;188.5;548.66;243.49;23.35;000965.txt;132.25526695526696;8579.686353933064;160.0;255.0;255.0;177.5
Car;533.4;190.52;570.68;224.46;35.62;000965.txt;151.9131558028617;6436.400049500368;157.5;255.0;254.0;154.75
Car;655.01;184.5;766.22;228.27;28.51;000965.txt;142.5871723996724;7821.330341185674;158.0;255.0;255.0;165.5
Car;646.86;186.34;744.33;220.74;34.61;000965.txt;144.02138355342137;7630.615013932118;157.0;255.0;255.0;161.25
Car;629.57;183.12;701.85;213.32;42.28;000965.txt;154.24560185185186;7033.013522322961;163.0;255.0;255.0;155.5
Car;0.0;208.11;331.59;374.0;3.74;001992.txt;108.00030939467841;9948.145934094204;124.5;255.0;255.0;179.0
Car;443.03;184.8;534.56;259.28;17.56;001992.txt;127.06600732600732;8819.172053289325;153.0;255.0;255.0;194.0
Car;509.2;184.82;561.21;229.66;26.93;001992.txt;145.47168803418805;7286.647702706097;157.0;255.0;255.0;154.0
Car;56.34;195.44;320.72;336.6;9.76;001992.txt;110.80395040833871;9793.35364359264;127.5;255.0;255.0;179.0
Car;672.27;179.94;814.39;235.09;22.67;001992.txt;140.97632671026156;7836.035122422434;156.0;255.0;255.0;170.75
Car;660.72;181.91;779.91;223.43;28.63;001992.txt;143.18217286914765;7658.989622169395;157.0;255.0;255.0;151.0
Car;636.74;177.93;721.02;212.94;36.43;001992.txt;155.29050420168068;6901.964935039898;165.0;255.0;255.0;155.5
Car;1123.72;160.32;1241.0;374.0;1.22;006627.txt;117.18368842071915;9464.753146731371;134.0;255.0;255.0;193.5
Car;453.87;171.97;511.29;224.5;27.69;006627.txt;152.05400130123618;6994.396563364995;158.0;255.0;241.0;155.5
Car;0.0;211.76;163.77;374.0;5.16;006627.txt;108.06273288418834;9931.488847527768;103.5;255.0;253.0;172.25
Car;641.99;169.33;681.31;200.83;38.81;005558.txt;164.84637096774193;5543.728817475287;194.0;255.0;219.0;155.5
Car;572.31;174.05;613.93;211.06;28.94;005558.txt;153.21638101516152;6228.114187825822;159.0;255.0;231.0;155.5
Car;569.91;172.51;601.27;199.16;40.37;005558.txt;156.5653935185185;6118.263084798847;160.0;255.0;228.0;155.5
Car;612.67;169.17;630.8;185.81;67.31;005558.txt;185.60329861111111;7642.072662730276;229.0;255.0;219.0;154.25
Car;716.43;170.65;759.72;209.19;31.98;005444.txt;156.53905784138342;5933.970001020506;167.0;255.0;226.0;155.5
Car;701.02;175.78;724.03;195.77;52.04;005444.txt;173.8695652173913;6526.148204158791;176.0;255.0;222.0;155.5
Car;691.65;175.99;713.34;189.93;75.47;005444.txt;185.28165584415584;7472.098429725711;239.0;255.0;219.0;117.0
Car;387.73;173.92;470.48;243.35;21.43;001409.txt;143.22418244406197;7832.663941887542;162.0;255.0;254.0;155.5
Car;0.0;197.48;184.21;323.7;8.78;000370.txt;110.10362750172533;9705.133585012383;109.0;255.0;254.0;175.25
Car;0.0;182.7;234.42;292.9;11.13;000370.txt;114.3873445998446;9478.991543415052;138.0;255.0;255.0;168.75
Car;617.69;164.83;717.97;208.08;27.39;000370.txt;141.67818181818183;7777.30018305785;158.0;255.0;255.0;167.5
Car;666.1;168.48;853.75;237.91;16.74;000370.txt;131.55436720142603;8481.985322127273;157.0;255.0;255.0;162.0
Car;120.59;171.21;319.89;249.39;16.95;000370.txt;125.52250032212343;8920.6466075095;147.0;255.0;255.0;212.5
Car;179.49;175.02;356.87;232.33;19.53;000370.txt;127.91609673902269;8756.307510743343;150.0;255.0;255.0;186.5
Car;219.48;174.52;377.5;227.73;22.34;000370.txt;132.38085144494866;8489.043243316124;156.0;255.0;255.0;172.5
Car;286.99;170.8;405.89;213.58;27.35;000370.txt;141.0188098495212;7762.339933467262;157.0;255.0;255.0;167.5
Car;424.36;165.24;456.9;184.3;64.95;000370.txt;186.73108552631578;7744.970448163739;241.5;255.0;219.0;105.75
Car;0.0;206.05;190.43;323.72;9.54;006186.txt;110.76255060728745;9664.673532315814;121.5;255.0;255.0;176.0
Car;0.0;193.17;231.79;298.47;11.88;006186.txt;114.72227375798805;9444.210344943405;139.0;255.0;255.0;175.5
Car;595.53;168.46;691.8;210.09;28.49;006186.txt;142.77740575396825;7710.357693865125;157.0;255.0;255.0;164.25
Car;639.92;172.69;814.26;237.79;17.85;006186.txt;132.22872527472526;8442.707091342107;157.0;255.0;255.0;165.25
Car;116.6;177.97;308.17;253.26;17.67;006186.txt;127.55914199561404;8849.080109680495;147.0;255.0;255.0;210.5
Car;169.12;184.52;341.71;240.59;20.18;006186.txt;127.69235361295681;8779.096772928116;151.0;255.0;255.0;184.5
Car;268.18;178.82;385.04;220.84;28.01;006186.txt;141.26968864468864;7710.07699330965;157.0;255.0;255.0;166.5
Car;564.25;162.22;608.07;195.45;36.86;001291.txt;163.62999311294766;5590.893225757528;189.0;255.0;219.0;155.5
Car;492.97;166.78;529.39;196.62;35.45;001291.txt;162.6644144144144;5389.88017510754;189.0;255.0;219.0;155.5
Car;485.99;165.62;513.8;187.73;48.17;001291.txt;167.3271103896104;5497.548031260541;190.0;255.0;219.0;155.5
Car;473.73;167.96;522.61;202.0;36.03;005108.txt;162.29285714285714;5355.084351311954;184.0;255.0;208.0;155.5
Car;399.0;172.83;443.53;196.56;44.0;005108.txt;168.8068181818182;5721.270445936639;178.5;255.0;230.0;155.5
Car;316.52;167.75;350.08;184.95;61.05;005108.txt;182.60813148788927;7158.932079207624;215.5;255.0;219.0;155.5
Car;582.06;162.75;624.76;195.76;37.11;004318.txt;164.72979797979798;5699.811190002478;190.0;255.0;219.0;155.5
Car;512.45;167.86;549.61;198.63;34.46;004318.txt;160.87881429816915;5487.5123410526985;183.0;255.0;219.0;155.5
Car;506.04;166.04;534.2;188.83;46.82;004318.txt;165.2520292207792;5588.932828674471;186.0;255.0;219.0;155.5
Car;739.66;170.06;786.66;211.04;30.19;000132.txt;156.95186818889465;5855.830195004939;172.0;255.0;221.0;155.5
Car;749.9;175.12;774.76;194.98;52.25;000132.txt;154.94947368421052;5751.87955235457;159.5;255.0;217.0;91.5
Car;778.43;171.43;799.19;185.48;74.89;000132.txt;178.48384353741497;6769.856881825859;203.0;255.0;219.0;155.0
Car;995.7;162.66;1241.0;374.0;2.32;003238.txt;118.62785223960731;9449.77717083198;134.0;255.0;255.0;213.0
Car;462.54;173.18;518.26;223.53;28.8;003238.txt;157.815625;6267.79341657366;167.0;255.0;225.0;155.5
Car;0.0;206.73;226.83;374.0;6.25;003238.txt;113.66783870627897;9513.072994306896;119.0;255.0;255.0;178.25
Car;203.82;187.19;459.0;361.12;8.72;004971.txt;116.01822916666667;9382.543332388574;137.0;255.0;255.0;187.25
Car;424.62;187.16;521.35;264.55;16.5;004971.txt;127.89603695273799;8743.780997816817;152.0;255.0;255.0;164.0
