Type;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance;Label Name;Mean Depth;Depth Variance;BBox Area;BBox Height;BBox Width
Car;0;189.03;201.55;374;6.42;003004.txt;107.258034153557;9984.59837736444;37185;185;201
Car;0;178.19;305.62;320.93;9.02;003004.txt;111.691987993535;9675.02474301163;43310;142;305
Car;41.46;161.05;315.94;295.97;11.43;003004.txt;116.423521080728;9402.06275866637;36716;134;274
Car;146.6;184.89;358.62;264.94;14.03;003004.txt;116.915123820755;9274.50240688325;16960;80;212
Car;269.27;184.98;444.92;251.24;16.8;003004.txt;123.427825159915;8947.8911020931;11725;67;175
Car;318.52;181.12;474.65;243.28;19;003004.txt;127.336435070306;8776.12538671229;9672;62;156
Car;346.93;177.75;467.78;236.67;21.48;003004.txt;129.190783022832;8663.07741329639;7139;59;121
Car;349;173.88;494.72;227.19;23.82;003004.txt;134.395945083014;8351.31592864066;7830;54;145
Car;402;177.72;503.75;217.86;28.73;003004.txt;136.083292079208;8183.05729510281;4040;40;101
Car;439.99;168.46;527.99;209.41;38.36;003004.txt;151.734271064302;7108.63926895313;3608;41;88
Car;674;183.84;739.1;235.67;21.38;003004.txt;136.609541420118;8408.4249829258;3380;52;65
Car;725.31;171.69;842.5;219.65;26.5;003004.txt;135.805644586895;8175.971574264;5616;48;117
Car;682.33;173.03;753.19;204.8;41.88;003004.txt;147.641753748296;7469.99296811928;2201;31;71
Car;632.05;179.81;657.44;199.2;55.29;003004.txt;176.5535;5952.90313775;500;20;25
Car;669.25;172.99;768.08;249.99;18.84;000554.txt;134.076643053916;8378.66069412249;7623;77;99
Car;139.83;182.57;372.81;270.27;13.52;000554.txt;118.799941474834;9228.24884705081;20504;88;233
Car;191.45;182.13;428.48;258.02;15.86;000554.txt;121.255357539418;9085.50169237161;18012;76;237
Car;266.63;185.76;442.42;249.12;18.29;000554.txt;123.030095880682;8977.89997314421;11264;64;176
Car;353.18;169.67;495.55;228.36;25.34;000554.txt;134.866435903557;8358.68746022631;8378;59;142
Car;348.03;178.36;465.77;233.18;23.11;000554.txt;128.769541569542;8740.18799225293;6435;55;117
Car;635.54;179.93;668.72;206.51;41.72;000554.txt;159.249158249158;5893.95363284926;891;27;33
Car;650.82;181.05;700.49;221.45;29.72;000554.txt;139.617375;7878.66547310937;2000;40;50
Car;1146.98;197.07;1241;363.09;5.81;005057.txt;113.216280913126;9624.86062586401;15770;166;95
Car;679.47;188.49;775.49;252.95;18.11;005057.txt;130.397908528646;8583.31648162835;6144;64;96
Car;0;195.82;148.55;374;6.88;005057.txt;105.519628567115;10106.6813677014;26492;179;148
Car;0;191.83;247.15;324.27;9.15;005057.txt;109.483272959727;9861.91187660928;32851;133;247
Car;153.01;190.59;398.52;272.63;14;005057.txt;119.391239422598;9181.79795212237;20090;82;245
Car;262;192.11;431.43;252.71;18.63;005057.txt;122.4875;8988.97597787229;10140;60;169
Car;643.31;185.29;702.7;226.36;27.87;005057.txt;143.520876395205;7461.09991556099;2419;41;59
Car;418.75;186.75;521.49;222.64;31.46;005057.txt;143.323557173679;7456.69607936378;3708;36;103
Car;437.12;176.04;506.98;211.22;36.32;005057.txt;149.045755693582;6966.57637432541;2415;35;69
Car;628.58;178.01;652.75;200.94;58.08;005057.txt;178.028409090909;6914.58726110537;528;22;24
Car;682.47;176.77;811.11;268.65;15.18;007145.txt;125.520243511965;8866.39632933066;11868;92;129
Car;339.7;182.36;477.57;235.98;21.82;007145.txt;125.422374897457;8904.80645725294;7314;53;138
Car;395.51;179.72;478.55;217.51;31.33;007145.txt;133.400206087508;8392.8649619106;3154;38;83
Car;679.99;178.15;741.94;205.01;40.47;007145.txt;143.087813620072;7995.91552652201;1674;27;62
Car;611.6;180.16;640.41;200.34;52.61;007145.txt;175.415948275862;5744.92655599733;580;20;29
Car;928.17;160.85;1241;374;2.5;001065.txt;111.41656713744;9863.95541690973;66982;214;313
Car;746.12;184.82;1011.23;339.89;8.45;001065.txt;115.061935483871;9438.85113660692;41075;155;265
Car;681.97;169.16;770.57;243.71;17.56;001065.txt;131.261463710902;8601.86293038109;6586;74;89
Car;225.97;174.51;437.53;249.06;16.2;001065.txt;123.146289308176;8965.4819013251;15900;75;212
Car;311.86;159.5;443.96;229.56;21.23;001065.txt;131.539826839827;8747.98775364967;9240;70;132
Car;394.04;174.68;500.06;215.61;26.6;001065.txt;138.551196502531;7971.54443368113;4346;41;106
Car;418.84;171.89;517.76;212.18;28.88;001065.txt;143.263550135501;7431.99256399176;4059;41;99
Car;472.05;161.29;541.05;193.65;48.27;001065.txt;161.64209692029;6127.01807839278;2208;32;69
Car;650.97;174.73;694.79;208.86;31.26;001065.txt;151.583389037433;6655.01610776576;1496;34;44
Car;625.66;170.44;646.83;186.8;65.1;001065.txt;187.406994047619;7887.85890941663;336;16;21
Car;696.44;176.78;845.73;280.91;13.64;004622.txt;121.473041430047;9032.62201458812;15496;104;149
Car;328.61;182.3;476.78;239.78;20.39;004622.txt;124.194493835941;8947.77763563759;8436;57;148
Car;394;179.85;481.15;219.47;29.89;004622.txt;132.671048850575;8441.47878826773;3480;40;87
Car;687.96;177.14;752.91;205.18;38.82;004622.txt;143.436263736264;7868.03632230407;1820;28;65
Car;616.51;179.26;646.19;200.06;51.09;004622.txt;174.140873015873;5555.92896431721;630;21;30
Car;0;180.12;122.64;374;6.07;002826.txt;111.249609176948;9815.54747428532;23668;194;122
Car;754.18;190.41;1081.11;374;7.76;002826.txt;108.708387348757;9916.51896668203;60168;184;327
Car;94.2;188.54;400.39;288.95;11.64;002826.txt;117.920236928105;9228.51374406151;30600;100;306
Car;689.55;183.94;786.73;244.88;18.51;002826.txt;132.887611965523;8432.16490822327;5917;61;97
Car;184.71;178.77;402.14;263.62;14.17;002826.txt;120.116581219644;9115.54726958555;18530;85;218
Car;252.1;167.54;418.24;246.34;16.65;002826.txt;123.888802043618;8901.15880704439;13114;79;166
Car;654.15;172.74;696.36;208.48;38.04;002826.txt;160.771329365079;5735.5530338148;1512;36;42
Car;430.86;177.28;518.16;212.11;32.9;002826.txt;139.728246753247;7960.75179952353;3080;35;88
Car;0;186.14;210.51;368;7.18;006897.txt;109.0288003663;9901.75960355827;38220;182;210
Car;78.46;159.14;363.2;283.48;11.99;006897.txt;118.915414544426;9251.04500291248;35340;124;285
Car;734.55;192.57;988.15;355.34;8.62;006897.txt;111.911332785856;9671.53288494896;41402;163;254
Car;669.51;178.67;753.27;247.12;19.51;006897.txt;132.528554175293;8559.02773883437;5796;69;84
Car;194.74;185.67;400.23;267.38;14.55;006897.txt;117.781627397585;9209.57037225094;16892;82;206
Car;278.28;181.73;456.08;244.83;19.67;006897.txt;123.953718566078;8966.76127875297;11214;63;178
Car;654.14;184.57;714;227.08;25.62;006897.txt;133.026647286822;8437.17206123993;2580;43;60
Car;643.35;179.37;682.8;215.35;34.59;006897.txt;147.701388888889;7172.6902117462;1404;36;39
Car;440.89;175.59;510.04;213.95;38.12;006897.txt;146.964755639098;7273.79114505307;2660;38;70
Car;0;182.76;226.27;374;6.34;000590.txt;105.739623663348;10081.796966101;43392;192;226
Car;0;176.07;280.25;328.5;8.74;000590.txt;108.893092105263;9890.61448705543;42560;152;280
Car;26.03;174.91;369.8;294.11;11.07;000590.txt;113.198226433431;9611.47235594095;41160;120;343
Car;139.78;174.74;356.19;265.48;13.61;000590.txt;117.09833139211;9330.99049551929;19747;91;217
Car;224.9;183.45;422.68;258;15.97;000590.txt;120.019225589226;9123.85848559557;14850;75;198
Car;247.92;179.84;441.07;245.16;18.49;000590.txt;122.94769212746;8992.12821905673;12804;66;194
Car;332.6;170.94;468.36;226.16;23;000590.txt;130.293526785714;8643.16942238321;7616;56;136
Car;351.98;164.06;488.6;226.29;25.55;000590.txt;135.3988403579;8306.3395430395;8494;62;137
Car;754.73;192.17;976.41;340.58;8.75;000590.txt;111.415494886779;9650.17402823086;32856;148;222
Car;825.33;173.31;1073.37;268.06;13.75;000590.txt;123.076199066214;9052.17580448329;23560;95;248
Car;769.3;181.06;914.5;240.82;18.99;000590.txt;115.961689070719;9423.80569182851;8555;59;145
Car;727.22;179.73;860.09;229.89;24.13;000590.txt;126.766315789474;8883.11539168975;6650;50;133
Car;707.77;180;832.52;220.99;27.02;000590.txt;133.669;8394.899339;5000;40;125
Car;710.1;174.76;814.13;220.71;29.24;000590.txt;137.679138795987;8031.45693521151;4784;46;104
Car;431.89;179.47;524.63;210.34;36.79;000590.txt;142.581945889698;7571.28733620658;2883;31;93
Car;455.4;178.51;535.62;206.99;39.48;000590.txt;149.763504464286;6883.10757432587;2240;28;80
Car;635.81;180.54;669.72;206.01;42.58;000590.txt;165.272624434389;5528.07216913044;884;26;34
Car;0;160.1;236.69;272.86;12.51;001699.txt;122.076318477603;8992.7514110378;26432;112;236
Car;56.44;181.27;282.45;259.34;15.36;001699.txt;120.096962219197;9091.96882898383;17628;78;226
Car;131.76;182.93;309.24;246.31;18.6;001699.txt;122.726496664326;8990.21296365712;11392;64;178
Car;182.88;171.18;331.34;234.66;21.66;001699.txt;130.256232023011;8756.18658228685;9387;63;149
Car;474.54;182.04;524.04;217.22;36.49;001699.txt;156.452428571429;5896.61830838775;1750;35;50
Car;830.93;204.22;1241;374;4;002984.txt;110.010576785459;9934.51764968878;69870;170;411
Car;0;192.34;303.93;347.87;7.88;002984.txt;113.783232194187;9450.54024689349;46965;155;303
Car;704.41;188.39;833.84;268.58;14.79;002984.txt;131.185731589147;8535.41809583106;10320;80;129
Car;9.71;180.34;324.66;298.37;10.43;002984.txt;116.349401398978;9335.16167572454;37170;118;315
Car;134.32;163.97;360.4;267.72;12.84;002984.txt;121.102386827774;9059.38700247187;23504;104;226
Car;654.8;174.53;702.59;214.45;34.3;002984.txt;160.849869791667;5836.43253904555;1920;40;48
Car;405.74;178.3;505.12;217.75;29.13;002984.txt;139.62467948718;7944.62894220496;3900;39;100
Car;0;179.69;205.93;293.37;10.46;000875.txt;112.572293538725;9540.35159863356;23370;114;205
Car;16.18;180.31;269.69;267.44;13.68;000875.txt;115.309901867248;9385.52239025433;22011;87;253
Car;114.26;167.93;315.1;251;16.74;000875.txt;123.66503790571;9018.39449312223;16884;84;201
Car;511.86;177.33;567.47;218.88;31.17;000875.txt;150.885344076655;6814.14941935025;2296;41;56
Car;909.32;184.63;1241;374;6.25;001746.txt;105.824714648066;10187.4612217797;63080;190;332
Car;0;181.66;164.45;338.18;7.8;001746.txt;107.886330977163;9857.03854937034;25748;157;164
Car;817.14;188.6;1174.22;330.03;8.71;001746.txt;107.463402966821;10051.6289719366;50694;142;357
Car;0;173.3;215.62;291.08;10.4;001746.txt;110.812278281435;9699.87372784057;25370;118;215
Car;0;168.87;277.6;275.84;12.76;001746.txt;114.205320692331;9527.47547221319;29639;107;277
Car;124.34;158.95;328.53;256.51;15.24;001746.txt;124.770395658263;9147.020698713;19992;98;204
Car;201.4;168.86;349.72;233.19;21.49;001746.txt;126.318061330561;8926.95406048273;9620;65;148
Car;462.35;179.34;504.04;207.01;45.75;001746.txt;166.65943877551;5177.46139900476;1176;28;42
Car;871.14;204.68;1241;374;3.56;001077.txt;108.088350556439;9984.90796921893;62900;170;370
Car;706.78;171.87;842.26;279.77;12.66;001077.txt;123.619417211329;8903.1740565231;14688;108;136
Car;47.13;177.73;367.1;287.12;11.26;001077.txt;115.547776988636;9416.78193610936;35200;110;320
Car;174.14;174.4;406.27;264.48;13.91;001077.txt;120.800167624521;9107.47647027842;20880;90;232
Car;217.74;160.94;396.76;253.21;16.33;001077.txt;125.893929837208;8790.59752247312;16647;93;179
Car;268.96;181.05;418.74;239.27;18.88;001077.txt;124.322557471264;8932.58661759727;8700;58;150
Car;346.59;178.25;478.9;228.76;21.69;001077.txt;132.239015151515;8581.47022024219;6600;50;132
Car;378.45;177.87;499.8;226.81;23.91;001077.txt;136.230772474279;8289.93877476169;5929;49;121
Car;391.68;170.65;488.58;218.53;26.31;001077.txt;139.326675257732;8087.89918963338;4656;48;97
Car;392.32;172.07;511.53;216.04;28.73;001077.txt;140.533040488923;7837.69944308545;5236;44;119
Car;454.81;162.32;532.25;198.45;43.33;001077.txt;158.537304131054;6506.52905711975;2808;36;78
Car;659.68;180.21;711.29;221.19;26.32;001077.txt;145.34931988743;7494.69727674195;2132;41;52
Car;627.12;174.35;650.1;192.1;60.19;001077.txt;182.638888888889;6968.67998523886;414;18;23
Car;784.78;177.12;1124.16;374;6.69;000169.txt;107.602888922066;10039.2426461779;66980;197;340
Car;0;193.2;137.39;374;5.46;000169.txt;106.078598217526;10057.5162443874;24797;181;137
Car;0;179.47;272.67;340.49;8.05;000169.txt;109.893702046036;9773.99420403326;43792;161;272
Car;0;159.41;290.35;307.83;10.45;000169.txt;114.312750465983;9548.57235839486;42920;148;290
Car;111.86;185.74;342.81;272.27;13.05;000169.txt;115.289757177688;9373.95118283898;20097;87;231
Car;247.71;186.65;435.61;257.37;15.82;000169.txt;121.791111027869;9015.38322709945;13348;71;188
Car;302.97;181.41;468.47;247.11;18.03;000169.txt;125.738659182183;8837.3044419408;10956;66;166
Car;335.68;179.85;462.74;241.6;20.52;000169.txt;126.686753873508;8785.81996170041;7874;62;127
Car;338.33;174.43;490.76;230.08;22.84;000169.txt;132.138363486842;8454.74263303611;8512;56;152
Car;394.53;177.75;500.3;219.37;27.74;000169.txt;134.687780772686;8299.80615796811;4452;42;106
Car;436.13;170.1;526.6;212.16;37.37;000169.txt;148.530489417989;7204.90317092449;3780;42;90
Car;677.68;184;746.78;238.59;20.39;000169.txt;134.746041331186;8495.97166978251;3726;54;69
Car;731.11;171.91;853.44;221.79;25.51;000169.txt;139.013155737705;7917.37929413968;6100;50;122
Car;684.67;172.21;757.34;204.76;40.91;000169.txt;147.800299657534;7467.90810778692;2336;32;73
Car;633.13;179.03;659.07;198.79;54.32;000169.txt;175.698886639676;5871.78028216124;494;19;26
Car;866.97;174.11;1241;374;4.09;005426.txt;109.510346666667;9943.52545961315;75000;200;375
Car;0;151.64;177.71;361.9;7.53;005426.txt;113.004331450094;9545.78429654659;37170;210;177
Car;0;189.4;274.91;303.14;10.13;005426.txt;114.620437956204;9410.50734448741;31236;114;274
Car;158.5;188.01;396.5;276.02;12.88;005426.txt;121.542637509549;9018.75238372345;20944;88;238
Car;243.66;182.51;445.38;261.71;15.1;005426.txt;124.912974683544;8880.38127544754;15958;79;202
Car;290.35;179.22;441.16;251.67;17.59;005426.txt;125.984271523179;8836.93472318161;10872;72;151
Car;298.88;176.33;475.83;240.48;19.91;005426.txt;129.510041490113;8646.64189245944;11328;64;177
Car;368.44;178.46;488.28;225.23;24.79;005426.txt;133.268661347518;8436.50357462645;5640;47;120
Car;423.43;165.91;522.13;211.64;34.43;005426.txt;151.519598155468;6998.50927774805;4554;46;99
Car;691.14;184.58;775.79;249.55;17.43;005426.txt;132.869001831502;8505.77070578022;5460;65;84
Car;748.15;173.21;888.65;229.81;22.55;005426.txt;140.669515306123;7837.78969568344;7840;56;140
Car;691.31;171.5;769.98;206.6;37.98;005426.txt;147.215842490843;7355.13775267849;2730;35;78
Car;635.76;178.78;663.4;199.7;51.38;005426.txt;177.074829931973;6049.42212156972;588;21;28
Car;721.61;191.36;904.81;306.64;11;002638.txt;117.584616298408;9284.25020525192;21045;115;183
Car;0;198.21;206.37;373.19;6.99;002638.txt;105.444257975035;10075.589472577;36050;175;206
Car;0;187.16;293.24;316.01;9.51;002638.txt;109.541789030876;9830.03018081397;37797;129;293
Car;34.69;192.33;330.64;292.92;11.54;002638.txt;110.749780405405;9714.53727191124;29600;100;296
Car;155.86;186.89;384.06;271.18;13.86;002638.txt;117.169804777806;9318.14284627579;19465;85;229
Car;261.2;180.3;426.9;246.87;18.74;002638.txt;125.75948117539;8826.26839036443;10890;66;165
Car;657.1;183.94;740.65;240.25;20.8;002638.txt;135.393521454238;8355.29499290479;4731;57;83
Car;361.78;184.06;497.46;230.18;24.45;002638.txt;135.352541560102;8282.22873554815;6256;46;136
Car;647.89;181.72;697.32;215.36;31.58;002638.txt;145.707647058824;7608.3777650519;1700;34;50
Car;378.39;180.76;484.6;223.99;27.03;002638.txt;137.78011189118;8120.94369617002;4558;43;106
Car;397.76;173.41;485.93;217.18;29.35;002638.txt;142.46364927686;7708.28406085633;3872;44;88
Car;632.25;174.29;662;200.55;50.99;002638.txt;172.777884615385;6307.48880578156;780;26;30
Car;734.87;155.48;1001.33;345.26;8.92;001583.txt;113.530391287207;9584.56984317431;50730;190;267
Car;0;188.66;186.75;374;6.07;001583.txt;106.065795178633;10061.9407007667;34596;186;186
Car;0;189.52;271.67;333.04;8.5;001583.txt;107.879811141861;9905.04496038869;39024;144;271
Car;36.4;178.67;323.82;286.16;11.05;001583.txt;111.848383662408;9645.83668792817;30996;108;287
Car;186.72;157.67;431.3;255.6;15.48;001583.txt;121.261817992503;9089.63789656996;24010;98;245
Car;153.89;172.97;375.94;271.23;13.23;001583.txt;115.196423696424;9393.88859490866;21978;99;222
Car;700.09;179.46;826.08;262.58;14.28;001583.txt;117.516877031937;9298.34332771121;10458;83;126
Car;254.13;161.69;422.78;243.01;17.73;001583.txt;121.751488095238;9028.52752754748;13776;82;168
Car;310.93;175.39;457.48;236.24;19.82;001583.txt;123.984916917587;8954.84172075534;8967;61;147
Car;316.35;170.99;471.34;229.45;22.54;001583.txt;126.285456533625;8842.53770538206;9145;59;155
Car;399.71;171.28;506.84;210.62;30.21;001583.txt;138.315600287563;7947.97288627397;4173;39;107
Car;433.66;164.2;519.77;204.83;35.07;001583.txt;148.89273255814;7070.48500532383;3440;40;86
Car;649.54;174.79;694.8;210.17;31.78;001583.txt;148.908950617284;6785.33337667657;1620;36;45
Car;677.9;175.42;759.76;238.11;19.77;001583.txt;129.554297328688;8652.04834874164;5166;63;82
Car;638.05;169.71;671.54;199.45;42.53;001583.txt;159.131060606061;5858.10984331956;990;30;33
Car;921.76;185.28;1223.65;302.22;10.84;005427.txt;117.569982170148;9252.57017183417;35334;117;302
Car;662.36;186.39;734.12;235.37;23.11;005427.txt;139.08878968254;8074.29150698185;3528;49;72
Car;63.34;191.21;325.78;292.81;11.84;005427.txt;109.26897059935;9845.33376546592;26462;101;262
Car;143.77;189.28;369;272.53;14.18;005427.txt;114.843213562213;9498.88284417776;18758;83;226
Car;276.16;190.36;449.7;249.78;19.04;005427.txt;125.977294993632;8867.6798264049;10207;59;173
Car;336.07;190.62;465.69;237.77;23.67;005427.txt;130.131329374897;8677.52749117355;6063;47;129
Car;635.13;183.65;684.53;217.73;32.94;005427.txt;151.770258103241;6636.46357520349;1666;34;49
Car;441.99;185.77;529.65;216.55;36.51;005427.txt;150.708669354839;6648.49696296545;2728;31;88
Car;455.88;178.59;516.44;209.31;41.47;005427.txt;155.616076150185;6347.56545282128;1891;31;61
Car;0;193.59;199.6;362.72;7.3;002102.txt;104.729468347655;10139.9412412772;33631;169;199
Car;0;180.18;290.32;314.77;9.75;002102.txt;109.806246783325;9869.74790101887;38860;134;290
Car;710.33;183.11;891.59;294.89;11.48;002102.txt;117.595017669603;9266.73303276436;20091;111;181
Car;225.31;186.01;449.73;260.76;15.35;002102.txt;122.367866192085;9019.86269871666;16576;74;224
Car;677.08;179.85;755.01;228.9;22.23;002102.txt;133.881214024071;8403.7230693791;3822;49;78
Car;273.32;179.43;439.93;245.81;17.89;002102.txt;124.307822197882;8899.94577123381;10956;66;166
Car;319.62;169.52;451.4;233.27;20.39;002102.txt;127.805397727273;8738.81937427363;8448;64;132
Car;650.3;170.41;688.06;202.78;41.76;002102.txt;162.284950657895;5664.36205970151;1216;32;38
Car;449.47;175.8;527.46;207.04;36.63;002102.txt;144.73968349359;7435.86923451521;2496;32;78
Car;0;193.46;199.58;335.59;8.19;005162.txt;112.554179347441;9578.91319454381;28258;142;199
Car;70.41;189.29;359.41;294.44;10.91;005162.txt;116.728983358049;9292.01625174284;30345;105;289
Car;182.98;183.44;419.63;275.27;13.14;005162.txt;120.216852412401;9078.75497237117;21804;92;237
Car;250.28;178.66;422.47;260.58;15.64;005162.txt;122.35137195122;8971.40860312342;14104;82;172
Car;263.76;177.84;462.06;249.3;17.95;005162.txt;125.242270379676;8851.12358800563;14328;72;199
Car;302.33;178.66;437.23;237.79;20.45;005162.txt;125.01974262398;8852.55557381951;7965;59;135
Car;347.19;179.91;478.5;230.86;22.83;005162.txt;129.330713964975;8676.72643129687;6681;51;131
Car;351.58;180.63;488.15;227.71;25.38;005162.txt;130.296396956049;8623.13508718891;6439;47;137
Car;403.26;176.91;504.5;219.04;29.88;005162.txt;138.433916647479;7988.28776976234;4343;43;101
Car;410.69;166.54;515.9;215.13;32.46;005162.txt;146.918172983479;7427.70175914986;5145;49;105
Car;699.84;185.96;798.85;260.51;15.47;005162.txt;128.254646464647;8659.41599692889;7425;75;99
